>
8.920027	54.527834
8.921494	54.526954
8.931761	54.526954
8.933228	54.526367
8.949949	54.526367
8.951709	54.526954
8.954056	54.525781
8.954056	54.524901
8.956696	54.523727
8.958456	54.524607
8.959923	54.524607
8.961683	54.525487
8.963443	54.525487
8.96491	54.526074
8.96667	54.526074
8.969017	54.527541
8.969017	54.529008
8.970777	54.529888
8.970777	54.530768
8.972537	54.531648
8.969017	54.533115
8.969017	54.535755
8.96843	54.536048
8.96667	54.536048
8.958456	54.540448
8.954936	54.540448
8.953469	54.541328
8.951709	54.541328
8.947309	54.543382
8.947309	54.543969
8.945842	54.544849
8.945842	54.545729
8.944962	54.546315
8.943202	54.546315
8.941735	54.546902
8.939975	54.546902
8.937628	54.548369
8.937628	54.549249
8.935868	54.549836
8.935868	54.550716
8.934988	54.551303
8.930001	54.551303
8.929121	54.551596
8.929121	54.555116
8.927361	54.555703
8.927361	54.558343
8.926481	54.558636
8.920027	54.558636
8.918267	54.557756
8.91328	54.560396
8.910053	54.560396
8.909173	54.56069
8.909173	54.56333
8.908293	54.563623
8.906533	54.563623
8.905066	54.562743
8.903306	54.562743
8.902426	54.56333
8.902426	54.565677
8.899199	54.567437
8.899199	54.568317
8.897439	54.569197
8.897439	54.569784
8.895972	54.570664
8.895972	54.571544
8.900959	54.574184
8.900959	54.575064
8.899199	54.575944
8.899199	54.576531
8.897439	54.577411
8.897439	54.578291
8.893332	54.580345
8.891572	54.580345
8.890692	54.580931
8.890692	54.582398
8.890105	54.582985
8.888345	54.582985
8.885705	54.584158
8.885705	54.585038
8.890692	54.587385
8.890692	54.588265
8.889225	54.589145
8.889225	54.590025
8.888345	54.590319
8.886585	54.590319
8.885998	54.590905
8.885705	54.594132
8.884824	54.594426
8.881598	54.594426
8.880717	54.595012
8.880717	54.598239
8.879251	54.599119
8.879251	54.600879
8.876611	54.602053
8.87485	54.602053
8.869863	54.599413
8.861649	54.599413
8.859889	54.600293
8.858423	54.599413
8.854902	54.599413
8.853436	54.598826
8.848155	54.598826
8.846688	54.597946
8.843168	54.599413
8.841701	54.599413
8.839941	54.598826
8.834954	54.598826
8.834074	54.599119
8.834074	54.599999
8.832314	54.600879
8.832314	54.601759
8.831727	54.602053
8.829967	54.602053
8.828207	54.601173
8.82674	54.601173
8.82586	54.600879
8.82586	54.599999
8.8241	54.599119
8.8241	54.598239
8.82234	54.597359
8.82234	54.596772
8.819993	54.595306
8.818233	54.595306
8.816766	54.596186
8.815006	54.596186
8.810899	54.598239
8.810899	54.599119
8.809139	54.599999
8.809139	54.604106
8.811779	54.60528
8.815006	54.603813
8.816473	54.603813
8.819993	54.60528
8.82322	54.60528
8.82498	54.60616
8.828207	54.60616
8.829967	54.60704
8.831727	54.60704
8.832314	54.607333
8.830847	54.608213
8.834074	54.609973
8.834074	54.611734
8.838181	54.613787
8.839941	54.613787
8.841701	54.614667
8.843168	54.614667
8.845808	54.61584
8.845808	54.618187
8.842581	54.619947
8.844048	54.620827
8.839941	54.622881
8.838181	54.622001
8.836714	54.622881
8.834954	54.622881
8.834074	54.623174
8.834074	54.625815
8.832607	54.626695
8.832607	54.631682
8.829087	54.633442
8.829087	54.634028
8.830847	54.634909
8.830847	54.636669
8.827327	54.638135
8.827327	54.639015
8.82586	54.639896
8.82586	54.646643
8.82322	54.647816
8.821753	54.647816
8.819113	54.64899
8.819113	54.65163
8.817353	54.65251
8.817353	54.653977
8.814126	54.655737
8.814126	54.656617
8.812366	54.657497
8.814126	54.658377
8.811779	54.65955
8.810019	54.65955
8.806792	54.66131
8.803272	54.66131
8.801805	54.661897
8.800045	54.661897
8.796525	54.663657
8.795058	54.663657
8.793298	54.664537
8.791538	54.664537
8.790071	54.665417
8.788311	54.665417
8.786551	54.666297
8.784791	54.666297
8.783324	54.667177
8.781564	54.667177
8.768363	54.673631
8.766603	54.673631
8.755749	54.679205
8.755749	54.680672
8.753988	54.681552
8.753988	54.682432
8.752522	54.683312
8.752522	54.687419
8.750761	54.688299
8.750761	54.691526
8.749001	54.692406
8.749295	54.70238
8.750761	54.70326
8.750761	54.706487
8.752522	54.707367
8.752522	54.710007
8.750761	54.710887
8.750761	54.711767
8.749881	54.712061
8.748415	54.712061
8.746655	54.711181
8.743134	54.712941
8.741668	54.712061
8.739027	54.713234
8.739027	54.714114
8.73668	54.715288
8.73316	54.715288
8.731693	54.716168
8.729933	54.716168
8.727586	54.717341
8.727586	54.718221
8.725826	54.719101
8.725826	54.719981
8.723186	54.721155
8.719959	54.721155
8.718199	54.722035
8.714972	54.722035
8.714092	54.721448
8.714092	54.685952
8.717319	54.684192
8.715852	54.683312
8.715852	54.681552
8.714092	54.680672
8.714092	54.680085
8.712332	54.679205
8.712332	54.678325
8.710865	54.677445
8.710865	54.674218
8.708225	54.672751
8.706465	54.672751
8.704998	54.673631
8.703238	54.672751
8.701478	54.672751
8.700011	54.672165
8.698251	54.672751
8.696784	54.672751
8.695024	54.672165
8.686517	54.672165
8.68505	54.672751
8.681823	54.672751
8.67977	54.672165
8.678303	54.672165
8.676836	54.671284
8.675076	54.671284
8.670676	54.668938
8.670676	54.667471
8.669209	54.666591
8.669209	54.664831
8.667449	54.664244
8.667449	54.662484
8.669209	54.661604
8.669209	54.659844
8.667449	54.658964
8.667449	54.657497
8.665689	54.656617
8.665689	54.655737
8.664222	54.654857
8.664222	54.653977
8.662462	54.65339
8.664222	54.65251
8.662462	54.65163
8.662462	54.64987
8.660702	54.649283
8.662462	54.648403
8.660702	54.647523
8.660702	54.646643
8.658942	54.645763
8.658942	54.644002
8.656595	54.642829
8.654835	54.642829
8.651608	54.641362
8.649848	54.641362
8.648381	54.640482
8.644861	54.640482
8.643394	54.639602
8.639874	54.639602
8.638407	54.638722
8.633126	54.638722
8.629899	54.636962
8.628139	54.636962
8.626673	54.636082
8.623446	54.636082
8.621686	54.636962
8.618459	54.635495
8.616699	54.635495
8.614938	54.634615
8.606724	54.634615
8.604964	54.633735
8.601737	54.633735
8.596457	54.636082
8.59499	54.636082
8.59323	54.635495
8.588243	54.635495
8.584136	54.633442
8.584136	54.632562
8.583256	54.631975
8.580029	54.631975
8.579149	54.631682
8.579149	54.630802
8.578269	54.630508
8.576509	54.630508
8.570055	54.626988
8.563308	54.626988
8.562428	54.626695
8.562428	54.625815
8.560081	54.624641
8.558321	54.624641
8.556561	54.623761
8.555094	54.623761
8.554214	54.623174
8.554214	54.621708
8.553334	54.621121
8.550107	54.621121
8.549227	54.620827
8.549227	54.619947
8.548347	54.619654
8.544827	54.619654
8.54424	54.619947
8.54424	54.620827
8.54248	54.621708
8.54248	54.622588
8.5416	54.622881
8.53984	54.622881
8.536613	54.624641
8.534853	54.624641
8.533386	54.625521
8.531626	54.625521
8.528986	54.626695
8.528986	54.628161
8.527519	54.629041
8.528986	54.629921
8.528986	54.631682
8.532506	54.633442
8.532506	54.634028
8.533386	54.634615
8.534853	54.634615
8.536613	54.633735
8.537493	54.634028
8.537493	54.635789
8.539253	54.636669
8.539253	54.637549
8.53984	54.637842
8.561548	54.637842
8.563308	54.638722
8.565068	54.638722
8.566535	54.639602
8.568295	54.639602
8.570055	54.640482
8.576802	54.640482
8.578269	54.641069
8.586483	54.641362
8.588243	54.641949
8.59147	54.641949
8.59323	54.642829
8.59675	54.642829
8.598217	54.643709
8.601737	54.643709
8.603204	54.644589
8.606724	54.644589
8.608191	54.645469
8.609951	54.645469
8.611712	54.646056
8.614938	54.646349
8.616699	54.646936
8.618459	54.646936
8.619925	54.647816
8.621686	54.647816
8.623446	54.648696
8.629899	54.648696
8.63166	54.649576
8.633126	54.649576
8.634887	54.650456
8.636647	54.650456
8.642514	54.65339
8.642514	54.653977
8.644274	54.654857
8.644274	54.655737
8.651608	54.65955
8.654835	54.65955
8.659235	54.661604
8.659235	54.663364
8.660702	54.664244
8.660702	54.665711
8.662462	54.666591
8.662462	54.668351
8.664222	54.669231
8.664222	54.669818
8.665689	54.670698
8.665689	54.672458
8.667449	54.673338
8.667449	54.674218
8.670089	54.675391
8.673316	54.675391
8.675076	54.676271
8.680063	54.676271
8.68153	54.677152
8.68681	54.676858
8.688277	54.677738
8.691797	54.678032
8.692384	54.678325
8.692384	54.679205
8.695904	54.680672
8.695904	54.681552
8.699131	54.683312
8.699131	54.684192
8.700891	54.684779
8.700891	54.685659
8.701771	54.686246
8.703238	54.686246
8.704998	54.687126
8.706758	54.687126
8.707345	54.687419
8.707345	54.724088
8.706758	54.724675
8.698251	54.724675
8.696784	54.725262
8.693264	54.725262
8.692384	54.725848
8.692384	54.726728
8.690917	54.727608
8.690917	54.729955
8.692384	54.730835
8.692384	54.731715
8.701478	54.736116
8.704998	54.736116
8.706758	54.736996
8.709985	54.736996
8.712332	54.738169
8.712625	54.739929
8.707345	54.74257
8.707345	54.749903
8.705878	54.750783
8.705878	54.753424
8.704118	54.75401
8.704118	54.755771
8.697371	54.759291
8.697371	54.759877
8.695904	54.760758
8.695904	54.773372
8.692384	54.774839
8.692384	54.776599
8.690624	54.777479
8.690917	54.780119
8.687397	54.781586
8.687397	54.782466
8.68593	54.783346
8.68593	54.785106
8.68241	54.786573
8.68241	54.788333
8.68065	54.789213
8.68065	54.79068
8.676543	54.793027
8.673316	54.793027
8.671556	54.793613
8.666569	54.793613
8.664809	54.794493
8.661582	54.794493
8.659822	54.795373
8.658355	54.795373
8.657475	54.795667
8.657475	54.800947
8.655715	54.801534
8.655715	54.804174
8.653955	54.805054
8.654248	54.806521
8.652488	54.807401
8.652488	54.810041
8.650728	54.810921
8.650728	54.812388
8.648968	54.813268
8.648968	54.815028
8.647501	54.815908
8.647501	54.816495
8.645741	54.817375
8.645741	54.818255
8.644274	54.819135
8.644274	54.820015
8.639874	54.822069
8.638407	54.822069
8.637527	54.822362
8.637527	54.823242
8.622272	54.830869
8.622272	54.831456
8.615818	54.834976
8.615818	54.835856
8.612592	54.837616
8.612592	54.838203
8.607605	54.840843
8.607605	54.84319
8.605844	54.84407
8.605844	54.84495
8.607311	54.84583
8.607311	54.855804
8.609071	54.856684
8.609071	54.865778
8.610831	54.866658
8.609071	54.867539
8.610831	54.868419
8.610831	54.874872
8.612592	54.875752
8.612592	54.879859
8.610831	54.880739
8.610831	54.88162
8.604964	54.884553
8.583256	54.884553
8.581496	54.883673
8.563308	54.883673
8.561548	54.882793
8.544827	54.882793
8.54336	54.881913
8.528399	54.881913
8.526639	54.881326
8.509918	54.881033
8.506691	54.879566
8.504931	54.879566
8.50317	54.878686
8.501704	54.878686
8.496717	54.876339
8.494956	54.876339
8.489969	54.873699
8.488209	54.873699
8.486743	54.872819
8.484982	54.872819
8.479995	54.870472
8.478235	54.870472
8.475888	54.869299
8.475595	54.868419
8.470901	54.865778
8.470901	54.864898
8.470021	54.864605
8.468261	54.864605
8.465034	54.862845
8.463274	54.862845
8.456527	54.859618
8.4533	54.859618
8.45154	54.858738
8.445086	54.858738
8.440686	54.856684
8.440686	54.855804
8.440099	54.855218
8.438339	54.855218
8.436579	54.854631
8.426605	54.854631
8.425725	54.854044
8.425725	54.850817
8.424258	54.849937
8.424258	54.849057
8.423378	54.848764
8.421618	54.848764
8.418391	54.847004
8.411644	54.847004
8.409884	54.847884
8.404897	54.847884
8.40343	54.848764
8.40167	54.848764
8.396683	54.851111
8.394923	54.851111
8.394043	54.851697
8.394043	54.852577
8.391696	54.853751
8.389936	54.853751
8.383188	54.856978
8.381722	54.856978
8.378201	54.858738
8.376735	54.858738
8.374094	54.859911
8.374094	54.860791
8.372334	54.861671
8.372628	54.863138
8.370868	54.864018
8.370868	54.865778
8.369107	54.866658
8.369107	54.868419
8.367347	54.869299
8.367347	54.870765
8.365881	54.871646
8.365881	54.872526
8.36412	54.873406
8.36412	54.874872
8.36148	54.876339
8.345052	54.876339
8.340945	54.878393
8.340652	54.879859
8.340065	54.880446
8.339185	54.879859
8.339185	54.878393
8.337425	54.877513
8.337425	54.875752
8.335665	54.874872
8.335958	54.873992
8.334198	54.873406
8.334198	54.870765
8.335665	54.869885
8.335665	54.866658
8.334198	54.865778
8.334198	54.864018
8.329798	54.861965
8.328331	54.861965
8.326571	54.861378
8.321584	54.861085
8.319824	54.860498
8.314837	54.860498
8.31337	54.859618
8.30985	54.859618
8.304276	54.856684
8.303983	54.855804
8.302516	54.854924
8.302516	54.853164
8.300756	54.852284
8.300756	54.848177
8.298996	54.847297
8.298996	54.84583
8.297529	54.84495
8.297236	54.84319
8.295769	54.842603
8.295769	54.839083
8.297529	54.838203
8.297529	54.834096
8.295769	54.833216
8.295769	54.828229
8.294009	54.827349
8.294009	54.824122
8.295769	54.823242
8.295769	54.822362
8.297529	54.821775
8.297529	54.820895
8.299289	54.820015
8.298996	54.815908
8.297529	54.815028
8.297529	54.807401
8.298996	54.806521
8.298996	54.802414
8.297529	54.801534
8.297529	54.800947
8.295769	54.800067
8.295769	54.795667
8.294009	54.79508
8.294009	54.79068
8.292249	54.790093
8.292542	54.784226
8.294009	54.783346
8.294009	54.781586
8.295769	54.780706
8.295769	54.779239
8.296649	54.778652
8.299876	54.778652
8.300756	54.778359
8.300756	54.775719
8.302516	54.775132
8.302516	54.772492
8.300756	54.771612
8.300756	54.767505
8.302516	54.766625
8.300756	54.765745
8.300756	54.763398
8.297529	54.761638
8.297529	54.758997
8.295769	54.758411
8.295769	54.756651
8.294009	54.755771
8.294009	54.749023
8.295769	54.748437
8.295769	54.744916
8.297529	54.744036
8.297529	54.737583
8.294889	54.736116
8.288142	54.736116
8.284035	54.738169
8.284035	54.739049
8.282568	54.739929
8.282568	54.740809
8.280808	54.74169
8.280808	54.745796
8.279048	54.746677
8.279048	54.749903
8.277287	54.750783
8.277581	54.751664
8.275821	54.752544
8.275821	54.763104
8.277287	54.763984
8.277287	54.775719
8.279048	54.776599
8.279048	54.797427
8.280808	54.798307
8.280808	54.823242
8.282568	54.824122
8.282275	54.84495
8.284035	54.84583
8.284035	54.848471
8.282568	54.849057
8.282275	54.850817
8.284035	54.851697
8.284035	54.869005
8.285795	54.869885
8.285795	54.887487
8.287262	54.888367
8.287555	54.895701
8.289022	54.896581
8.289022	54.900688
8.290782	54.901568
8.290782	54.905088
8.292542	54.905968
8.292249	54.909195
8.294009	54.910075
8.294009	54.910955
8.295769	54.911542
8.295769	54.914182
8.297529	54.915062
8.297529	54.916529
8.298996	54.917409
8.298996	54.919169
8.300756	54.920049
8.300756	54.921516
8.302516	54.922396
8.302516	54.925036
8.304276	54.925916
8.303983	54.928263
8.305743	54.929143
8.305743	54.931783
8.307503	54.93237
8.307503	54.93413
8.30897	54.93501
8.309263	54.93677
8.31073	54.937357
8.31073	54.939997
8.31249	54.940877
8.31249	54.942344
8.313957	54.943224
8.313957	54.944984
8.315717	54.945864
8.315717	54.947331
8.317477	54.948211
8.317477	54.951731
8.318944	54.952318
8.319237	54.954078
8.320704	54.954958
8.320704	54.956718
8.322464	54.957305
8.322464	54.958185
8.324224	54.959065
8.324224	54.960825
8.325691	54.961705
8.325691	54.963172
8.327451	54.964052
8.327451	54.965812
8.329211	54.966692
8.329211	54.967572
8.330678	54.968159
8.330678	54.969039
8.334198	54.970799
8.334198	54.971679
8.335665	54.972559
8.335665	54.974026
8.337425	54.974906
8.337425	54.976666
8.339185	54.977546
8.339185	54.979013
8.340652	54.979893
8.340652	54.980773
8.342412	54.981653
8.342412	54.984
8.344172	54.98488
8.344172	54.98664
8.345639	54.98752
8.345932	54.988401
8.347399	54.988987
8.347399	54.990747
8.349159	54.991627
8.349159	54.992508
8.350919	54.993388
8.350919	54.994854
8.352386	54.995734
8.352386	54.996614
8.354146	54.997495
8.354146	54.999255
8.355026	55.000135
>
8.292542	54.665711
8.294009	54.666591
8.294009	54.669231
8.295769	54.669818
8.295769	54.670698
8.298996	54.672458
8.298996	54.676565
8.300756	54.677445
8.300756	54.679205
8.302516	54.680085
8.302516	54.682432
8.303983	54.683312
8.304276	54.685072
8.305743	54.685952
8.305743	54.687419
8.30897	54.689179
8.30897	54.690059
8.31161	54.691233
8.31337	54.691233
8.314837	54.692113
8.316597	54.692113
8.335665	54.7015
8.335665	54.70238
8.339185	54.70414
8.339185	54.70502
8.340652	54.705607
8.340652	54.706487
8.344172	54.708247
8.344172	54.709127
8.348279	54.711181
8.350039	54.711181
8.353266	54.712941
8.360013	54.712941
8.360894	54.712354
8.360894	54.709127
8.358253	54.707954
8.356493	54.707954
8.354146	54.706487
8.354146	54.70502
8.351506	54.703553
8.350039	54.703553
8.345639	54.7015
8.345639	54.700913
8.340652	54.698273
8.340945	54.695046
8.339185	54.694166
8.339185	54.685072
8.340945	54.684192
8.340945	54.682432
8.349159	54.678325
8.349159	54.677445
8.350919	54.676565
8.350919	54.674805
8.352386	54.674218
8.352386	54.671578
8.354146	54.670698
8.354146	54.668351
8.355613	54.667471
8.355906	54.663364
8.357373	54.662484
8.357373	54.660724
8.359133	54.659844
8.359133	54.659257
8.360894	54.658377
8.360894	54.65075
8.36324	54.649576
8.365	54.649576
8.366761	54.648696
8.368227	54.648696
8.369987	54.647816
8.373214	54.647816
8.375855	54.646643
8.375855	54.644883
8.380842	54.642536
8.380842	54.632562
8.386709	54.629628
8.396683	54.629628
8.39815	54.630508
8.40079	54.629041
8.40079	54.628161
8.40255	54.627575
8.39991	54.626108
8.396683	54.626108
8.394923	54.625521
8.389936	54.625228
8.388175	54.624641
8.369987	54.624641
8.369107	54.624054
8.374975	54.621121
8.378201	54.621121
8.379962	54.620241
8.386709	54.620534
8.387589	54.620827
8.387589	54.621708
8.389936	54.622881
8.391696	54.622881
8.392576	54.622588
8.392576	54.619067
8.389936	54.617894
8.386709	54.617894
8.384949	54.617014
8.371454	54.617014
8.369987	54.617894
8.369107	54.617307
8.369107	54.61232
8.366761	54.611147
8.351506	54.611147
8.348279	54.612907
8.345052	54.612907
8.344172	54.6132
8.344172	54.61408
8.342412	54.61496
8.342412	54.61584
8.340652	54.616721
8.340945	54.617601
8.337425	54.619067
8.337425	54.619947
8.334198	54.621708
8.334198	54.622588
8.332438	54.623174
8.332438	54.624054
8.330678	54.624934
8.330971	54.625815
8.327451	54.627575
8.327451	54.628161
8.324224	54.629921
8.323931	54.632562
8.320704	54.634028
8.320704	54.634909
8.319237	54.635789
8.319237	54.636669
8.317477	54.637549
8.317477	54.638135
8.315717	54.639015
8.315717	54.639896
8.31249	54.641656
8.31249	54.642536
8.30897	54.644002
8.30897	54.644883
8.307503	54.645763
8.307503	54.646643
8.305743	54.647523
8.305743	54.648403
8.303983	54.649283
8.304276	54.64987
8.300756	54.65163
8.300756	54.65251
8.298996	54.65339
8.298996	54.653977
8.297529	54.654857
8.297529	54.656617
8.295769	54.657497
8.295769	54.659257
8.294009	54.659844
8.294302	54.664831
8.292542	54.665711
>
8.394043	54.707367
8.394043	54.718221
8.395803	54.719101
8.395803	54.721741
8.397563	54.722328
8.397563	54.723208
8.39903	54.724088
8.39903	54.726728
8.40079	54.727608
8.40079	54.728195
8.40255	54.729075
8.40255	54.730835
8.404017	54.731715
8.404017	54.732302
8.405777	54.733182
8.405777	54.734062
8.407537	54.734942
8.407537	54.735822
8.409004	54.736702
8.409297	54.738169
8.410764	54.739049
8.410764	54.739929
8.412524	54.740809
8.412524	54.74169
8.416631	54.743743
8.418391	54.743743
8.421618	54.745503
8.423378	54.745503
8.425725	54.746677
8.425725	54.747557
8.426605	54.74785
8.429832	54.74785
8.431592	54.74873
8.433352	54.74873
8.434819	54.74961
8.438339	54.74961
8.440099	54.75049
8.4533	54.75049
8.45506	54.751077
8.456527	54.751077
8.458287	54.751957
8.461514	54.751957
8.463274	54.752837
8.465034	54.752837
8.466794	54.753717
8.471488	54.753717
8.473248	54.752837
8.475008	54.752837
8.478235	54.751077
8.486743	54.751077
8.488209	54.751957
8.494956	54.751957
8.498183	54.75049
8.499943	54.750197
8.501704	54.74961
8.513144	54.74961
8.514905	54.75049
8.516665	54.75049
8.518425	54.751077
8.519892	54.751077
8.521652	54.751957
8.523412	54.751957
8.523999	54.752544
8.523999	54.75401
8.525759	54.75489
8.525759	54.756651
8.526639	54.756944
8.54336	54.756944
8.544827	54.756064
8.546587	54.756064
8.548347	54.755477
8.550107	54.755477
8.551574	54.754597
8.553334	54.754597
8.555094	54.753717
8.558321	54.753717
8.559788	54.752837
8.563308	54.752837
8.565068	54.751957
8.566535	54.751957
8.568295	54.751077
8.571522	54.75137
8.572402	54.750783
8.572402	54.749903
8.576509	54.74785
8.578269	54.74785
8.584136	54.744916
8.584136	54.744036
8.585896	54.74345
8.585896	54.74169
8.587363	54.740809
8.587363	54.736702
8.585896	54.735822
8.585896	54.733182
8.584136	54.732302
8.584136	54.731715
8.582376	54.730835
8.582376	54.729075
8.585896	54.727608
8.585896	54.726728
8.588243	54.725262
8.590003	54.725262
8.597337	54.721741
8.597337	54.718221
8.59499	54.717048
8.59323	54.717048
8.590003	54.715288
8.588243	54.715288
8.586776	54.714701
8.585016	54.714408
8.584136	54.714114
8.584136	54.712354
8.582376	54.711474
8.582376	54.710007
8.580909	54.709127
8.580909	54.70678
8.579149	54.7059
8.579149	54.70414
8.575922	54.70238
8.575922	54.697393
8.577389	54.696513
8.577389	54.695926
8.579149	54.695046
8.579149	54.693286
8.574162	54.690939
8.574162	54.689179
8.572402	54.688299
8.572402	54.684192
8.570935	54.683312
8.570935	54.682432
8.569175	54.681552
8.569175	54.680672
8.568295	54.680378
8.533386	54.680378
8.531626	54.681259
8.526639	54.681259
8.524879	54.680378
8.511678	54.680378
8.509918	54.681259
8.508157	54.681259
8.506691	54.680378
8.498183	54.680378
8.496717	54.679498
8.493196	54.679498
8.491436	54.680378
8.483222	54.680378
8.481756	54.679498
8.479995	54.680378
8.478235	54.680378
8.476768	54.681259
8.475008	54.681259
8.473248	54.682139
8.471781	54.682139
8.470021	54.683019
8.466501	54.682725
8.465034	54.683605
8.463274	54.683605
8.459167	54.685952
8.459167	54.686539
8.457407	54.687419
8.457407	54.688299
8.455647	54.689179
8.455647	54.690059
8.45154	54.692113
8.448313	54.692113
8.446553	54.692993
8.444793	54.692113
8.443326	54.692993
8.441566	54.692993
8.440099	54.693579
8.436579	54.693873
8.434819	54.692993
8.433352	54.693579
8.429832	54.693579
8.428365	54.694459
8.426605	54.694459
8.424845	54.69534
8.423378	54.69534
8.421618	54.69622
8.419858	54.69622
8.418391	54.6971
8.416631	54.6971
8.414871	54.69798
8.413404	54.69798
8.409884	54.699446
8.408124	54.699446
8.406657	54.700327
8.40343	54.700327
8.40167	54.701207
8.39991	54.701207
8.39903	54.7015
8.39903	54.70238
8.395803	54.70414
8.395803	54.706487
8.394043	54.707367
>
8.587363	54.516687
8.587363	54.531648
8.59323	54.534581
8.59499	54.534581
8.59675	54.535461
8.598217	54.535461
8.599977	54.536048
8.603204	54.536341
8.604964	54.535461
8.606724	54.536341
8.614938	54.536048
8.616699	54.536928
8.619925	54.536928
8.621686	54.536341
8.623152	54.536928
8.624912	54.536928
8.626673	54.537808
8.629899	54.537808
8.63078	54.538395
8.63078	54.538982
8.63166	54.539568
8.63342	54.539568
8.635767	54.540742
8.635767	54.541622
8.638993	54.543382
8.638993	54.543969
8.640754	54.544849
8.640754	54.545729
8.643394	54.546902
8.646621	54.546902
8.648381	54.547782
8.654835	54.547782
8.656595	54.548662
8.659822	54.548662
8.661582	54.549542
8.666569	54.549542
8.668329	54.550422
8.671556	54.550422
8.676543	54.552769
8.678303	54.552769
8.680063	54.551889
8.68153	54.551889
8.68241	54.552476
8.68241	54.553356
8.68329	54.553649
8.688277	54.553649
8.692384	54.555703
8.692384	54.558343
8.693264	54.558636
8.706758	54.558636
8.708225	54.55805
8.711745	54.557756
8.712332	54.557463
8.712332	54.554823
8.710865	54.554236
8.710865	54.553356
8.707345	54.551596
8.707638	54.549249
8.705878	54.548369
8.705878	54.545729
8.704118	54.544849
8.704118	54.541622
8.705878	54.540742
8.705878	54.539862
8.707345	54.539275
8.707345	54.537515
8.705878	54.536635
8.705878	54.533995
8.704118	54.533408
8.704118	54.532528
8.702651	54.531648
8.702651	54.529008
8.700891	54.528421
8.700891	54.527541
8.699131	54.526661
8.699131	54.524901
8.695024	54.522847
8.693264	54.522847
8.692384	54.522554
8.692384	54.519034
8.690917	54.518447
8.690917	54.514927
8.689157	54.514046
